,Document,Topic,Name,Representation,Representative_Docs,Top_n_words,Probability,Representative_document
695,"教育 培训 分层 分类 施策 调研 发现 教育 培训 针对性 学习效果 明显 问题 学校 分层 分类 施策 提升 不同 类型 教师 群体 培训 针对性 培训 加入 满意度 测评 及时 吸收 教师 意见建议 优化 改进
",-1,-1_教学_教师_发展_课程,"['教学', '教师', '发展', '课程', '学院', '思政', '建设', '教育', '交大', '中心']","['相继 化学 学院 课程 思政 建设 规划 化学 学院 课程 思政 竞赛 办法 化学 学院 课程 思政 授课 规范 化学 学院 课程 思政 授课 培训 办法 文件\n', '教师 教学 发展 中心 守正 创新 回答 培养 教师 培养 教师 问题 踔厉奋发 高水平 一流 教师 教学 发展 学校 教育 教学改革 教师队伍 建设\n', '西安交大 教师 教学 发展 中心 以下 简称 中心 秉承 培育 大国 良师 提升 教学质量 初心 教师 教学 发展 规律 学校 实际 相结合 政治 引领 科学 体系 深入开展 理论 研究 努力 拓展 领域 发挥 国家级 示范 中心 示范 辐射 持续 探索 交大 特色 教师 教学 发展\n']",教学 - 教师 - 发展 - 课程 - 学院 - 思政 - 建设 - 教育 - 交大 - 中心,0.0,False
696,"青年教师 培养 实施 传帮带 制度 青年 学术 沙龙 思政 沙龙 教工 课堂 碰撞 学术 研讨 经验 分享 青年教师 成长 指导 帮助
",15,15_教学_培训_教师_名师,"['教学', '培训', '教师', '名师', '培养', '数字化', '后备', '带动', '提升', '教育']","['系列 浸入 培训 延安 举办 新入 教师 教学 培训班 井冈山 红色 教育 基地 举办 后备 教学 名师 思政课 教师 政治 教育 培训班\n', '新入 教师 培训 申请 开课 教师 培训 开课 教师 教学 培训 骨干教师 教学 能力 提升 培养 后备 教学 名师 培养 阶段 递进 交大 特色 教师 教学 培养 体系\n', '教师 教学 发展 中心 主任 高洋 从以 师德师风 培育 引领 教师 教学 发展 阶段 递进 教师 教学 培养 体系 教师 师德师风 培育 沉浸 培训 模式 提升 后备 教学 名师 培训 成效 汇报 中心 相关 情况\n']",教学 - 培训 - 教师 - 名师 - 培养 - 数字化 - 后备 - 带动 - 提升 - 教育,1.0,False
697,"新入 教师 覆盖 校史 校情 师德 规范 素养 在内 集中 培训 师德 红线 教书育人 职责 育人 为国 育才 使命 担当
",8,8_教师_育人_生理学_师德师风建设,"['教师', '育人', '生理学', '师德师风建设', '专题', '职业', '学史', '师德', '引导', '使命']","['会议 西安交通大学 教师 政治 师德师风建设 三级 联动 责任制 办法 教师 领导 贯穿 教师队伍 建设 全过程 引导 教师 坚守 育人 为国 育才 使命 教育家 西迁 统一 学生 为学 为事\n', '刘茹 传达 教育部 教师 政治 师德师风建设 经验交流 师德 专题 教育 启动 部署 视频 学习 教育 论述 培养 担当 民族 复兴 新人 为题 讲授 专题 党课 解读 近三年 教育 师德师风 论述 内容 特别强调 引导 教师 争做 四有 老师 引路人 教师 责任感 使命感 荣誉感 引导 教师 潜心 立德 赤诚 之心 奉献 之心 仁爱之心 投身 教育 事业 践行 一颗 心来 不带 半根 草去 师德 表率\n', '培训 伊始 张莉 主任 学科 特点 育人 实际 阐释 师德师风 专题 培训 意义 生理学 病理 生理学 连接 基础医学 临床医学 桥梁 课程 教师 道德修养 直接 影响 医学生 职业 价值观 塑造 教师 提高 思想认识 主动 师德 融入 日常 教学科研 全过程 自觉 学生 为学 为事 引路人\n']",教师 - 育人 - 生理学 - 师德师风建设 - 专题 - 职业 - 学史 - 师德 - 引导 - 使命,1.0,False
698,"高层次 人才 海外 归国 教师 博士后 群体 理想信念 教育 政治 引领 国情 社情 研修 坚定 理想信念 培养 格局 大视野
",1,1_西迁_交大_传承_奋斗,"['西迁', '交大', '传承', '奋斗', '爱国', '情怀', '科研', '国家', '教授', '传统']","['首任 主任 知恩 专家 组成员 胡奈赛 朱继洲 卢烈 英均 西迁 教授 创立 伊始 传承 发扬 西迁 青年教师 引航 指路 己任 培育 爱国 爱校 敬业 爱生 教书育人 严谨 治学 服务 为人师表 大师 教学 培训 中长期 西迁 交大 教学 传统 学人 宣讲\n', '学校 建设 西迁 博物馆 西迁 研究 中心 举办 西迁 系列 研讨会 打造 西迁 教授 群雕 广泛 宣传 宣讲 推出 系列 原创 校园 话剧 举办 讲坛 教育引导 师生 胸怀大局 无私奉献 听得准 走得实 西迁 传人 个人 发展 服务 国家 紧密结合\n', '西安交大 师生 西迁 指引 不忘 初心 牢记 使命 传承 发扬 交大 传统 交大 新篇章\n']",西迁 - 交大 - 传承 - 奋斗 - 爱国 - 情怀 - 科研 - 国家 - 教授 - 传统,1.0,False
699,"专家教授 博士后 企业 行等 促进 教师 企业 产业 交流 沟通 产教 融合 实践 引导 教师 胸怀 国之大者 践行 育人 使命
",-1,-1_教学_教师_发展_课程,"['教学', '教师', '发展', '课程', '学院', '思政', '建设', '教育', '交大', '中心']","['相继 化学 学院 课程 思政 建设 规划 化学 学院 课程 思政 竞赛 办法 化学 学院 课程 思政 授课 规范 化学 学院 课程 思政 授课 培训 办法 文件\n', '教师 教学 发展 中心 守正 创新 回答 培养 教师 培养 教师 问题 踔厉奋发 高水平 一流 教师 教学 发展 学校 教育 教学改革 教师队伍 建设\n', '西安交大 教师 教学 发展 中心 以下 简称 中心 秉承 培育 大国 良师 提升 教学质量 初心 教师 教学 发展 规律 学校 实际 相结合 政治 引领 科学 体系 深入开展 理论 研究 努力 拓展 领域 发挥 国家级 示范 中心 示范 辐射 持续 探索 交大 特色 教师 教学 发展\n']",教学 - 教师 - 发展 - 课程 - 学院 - 思政 - 建设 - 教育 - 交大 - 中心,0.0,False
700,"发挥 基层 党组织 政治 引领 政治 吸纳 教师 政治 理论 学习 制度 提高 教师 理论 水平 归属感 凝聚力
",0,0_党纪_学习_党员_师德师风建设,"['党纪', '学习', '党员', '师德师风建设', '教育', '政治', '党的纪律', '教师', '学院', '党支部']","['党纪 学习 教育 西安交通大学 认真 党中央 决策 部署 扎实 有序 党纪 学习 教育 提升 党员 个人修养 教师 师德师风 更高\n', '党纪 学习 师德师风 教育 交流 探讨 教师 党纪 理解 师德师风建设 重要性\n', '人工智能 学院 党纪 学习 师德师风 教育\n']",党纪 - 学习 - 党员 - 师德师风建设 - 教育 - 政治 - 党的纪律 - 教师 - 学院 - 党支部,1.0,False
701,"面向 教师 专题 网络 培训 上线 混合式 学习 教师 持续 提升 综合 素养
",10,10_培养_阶段_精准_教学,"['培养', '阶段', '精准', '教学', '培训', '定制', '教师', '体系', '个性', '模式']","['教师 教学 培养 体系\n', '集中 培训 专题研究 个性 定制 精准 指导 教师 教学 培养 模式\n', '教师 培养 体系 阶段 培训 聚焦 青年教师 从入 职到 三尺 讲台 实施 集中 培训 专题研究 个性 定制 精准 指导 培养 模式 注重 夯实 教师 政治素质 教育 教学 能力 两项 基础\n']",培养 - 阶段 - 精准 - 教学 - 培训 - 定制 - 教师 - 体系 - 个性 - 模式,1.0,False
702,"全校 课程 政和 大思政 建设 促进 课程 思政 思政 学科 思政 建设 教学 一线 提升 教师 课程 思政 道德素质 教书育人 能力
",8,8_教师_育人_生理学_师德师风建设,"['教师', '育人', '生理学', '师德师风建设', '专题', '职业', '学史', '师德', '引导', '使命']","['会议 西安交通大学 教师 政治 师德师风建设 三级 联动 责任制 办法 教师 领导 贯穿 教师队伍 建设 全过程 引导 教师 坚守 育人 为国 育才 使命 教育家 西迁 统一 学生 为学 为事\n', '刘茹 传达 教育部 教师 政治 师德师风建设 经验交流 师德 专题 教育 启动 部署 视频 学习 教育 论述 培养 担当 民族 复兴 新人 为题 讲授 专题 党课 解读 近三年 教育 师德师风 论述 内容 特别强调 引导 教师 争做 四有 老师 引路人 教师 责任感 使命感 荣誉感 引导 教师 潜心 立德 赤诚 之心 奉献 之心 仁爱之心 投身 教育 事业 践行 一颗 心来 不带 半根 草去 师德 表率\n', '培训 伊始 张莉 主任 学科 特点 育人 实际 阐释 师德师风 专题 培训 意义 生理学 病理 生理学 连接 基础医学 临床医学 桥梁 课程 教师 道德修养 直接 影响 医学生 职业 价值观 塑造 教师 提高 思想认识 主动 师德 融入 日常 教学科研 全过程 自觉 学生 为学 为事 引路人\n']",教师 - 育人 - 生理学 - 师德师风建设 - 专题 - 职业 - 学史 - 师德 - 引导 - 使命,0.9355658310313542,False
703,"宣传 激励 发挥 引领 持续 先进 选树 发挥 师德 引领
",0,0_党纪_学习_党员_师德师风建设,"['党纪', '学习', '党员', '师德师风建设', '教育', '政治', '党的纪律', '教师', '学院', '党支部']","['党纪 学习 教育 西安交通大学 认真 党中央 决策 部署 扎实 有序 党纪 学习 教育 提升 党员 个人修养 教师 师德师风 更高\n', '党纪 学习 师德师风 教育 交流 探讨 教师 党纪 理解 师德师风建设 重要性\n', '人工智能 学院 党纪 学习 师德师风 教育\n']",党纪 - 学习 - 党员 - 师德师风建设 - 教育 - 政治 - 党的纪律 - 教师 - 学院 - 党支部,0.87440908586963,False
704,"选树 全国 高校 黄大年 教师 团队 全国 模范 教师 宝钢 优秀教师 王宽诚 育才 十大 学术 新人 先进典型
",0,0_党纪_学习_党员_师德师风建设,"['党纪', '学习', '党员', '师德师风建设', '教育', '政治', '党的纪律', '教师', '学院', '党支部']","['党纪 学习 教育 西安交通大学 认真 党中央 决策 部署 扎实 有序 党纪 学习 教育 提升 党员 个人修养 教师 师德师风 更高\n', '党纪 学习 师德师风 教育 交流 探讨 教师 党纪 理解 师德师风建设 重要性\n', '人工智能 学院 党纪 学习 师德师风 教育\n']",党纪 - 学习 - 党员 - 师德师风建设 - 教育 - 政治 - 党的纪律 - 教师 - 学院 - 党支部,0.7120592461454033,False
705,"设立 校级 师德 建设 示范 团队 师德 标兵 师德 先进个人 评选 启动 比亚迪 奖教金 评选 学校 师德 荣誉 体系
",4,4_师德师风建设_师德_学习_教师,"['师德师风建设', '师德', '学习', '教师', '建设', '意见', '突出', '政治', '问题', '教育部']","['孙早 师德师风建设 征程 重要性 部门 统一认识 做到 全校 一盘棋 部门 之间 通力协作 及时 认清 形势 回应 期盼 应对 挑战 教师 政治 师德师风建设 摆在 突出 位置 切实增强 学校 教师 群体 育人 为国 育才 责任感 使命感 紧迫感\n', '孙早 师德师风建设 征程 重要性 部门 统一认识 做到 全校 一盘棋 部门 之间 通力协作 及时 认清 形势 回应 期盼 应对 挑战 教师 政治 师德师风建设 摆在 突出 位置 切实增强 学校 教师 群体 育人 为国 育才 责任感 使命感 紧迫感\n', '主要 师德师风建设 回顾 近几年 党中央 教育部 学校 师德师风建设 相关 文件 解读 教师 师德 师风 基本概念 入手 重点 解读 师德师风 论述 高校教师 职业 十大 准则 研究生 导师 指导 行为准则 介绍 师德师风 典型 师德 失范 具体 案例 近期 部署 教职工 围绕 党史 学习 作风 建设 基层 教学 组织 建设 文化 建设\n']",师德师风建设 - 师德 - 学习 - 教师 - 建设 - 意见 - 突出 - 政治 - 问题 - 教育部,0.8810826993698883,False
706,"设立 躬耕 教坛 强国 老师 您好
",1,1_西迁_交大_传承_奋斗,"['西迁', '交大', '传承', '奋斗', '爱国', '情怀', '科研', '国家', '教授', '传统']","['首任 主任 知恩 专家 组成员 胡奈赛 朱继洲 卢烈 英均 西迁 教授 创立 伊始 传承 发扬 西迁 青年教师 引航 指路 己任 培育 爱国 爱校 敬业 爱生 教书育人 严谨 治学 服务 为人师表 大师 教学 培训 中长期 西迁 交大 教学 传统 学人 宣讲\n', '学校 建设 西迁 博物馆 西迁 研究 中心 举办 西迁 系列 研讨会 打造 西迁 教授 群雕 广泛 宣传 宣讲 推出 系列 原创 校园 话剧 举办 讲坛 教育引导 师生 胸怀大局 无私奉献 听得准 走得实 西迁 传人 个人 发展 服务 国家 紧密结合\n', '西安交大 师生 西迁 指引 不忘 初心 牢记 使命 传承 发扬 交大 传统 交大 新篇章\n']",西迁 - 交大 - 传承 - 奋斗 - 爱国 - 情怀 - 科研 - 国家 - 教授 - 传统,1.0,False
707,"宣传 专栏 持续 报道 先进典型 优秀 身边 身边 发布 余篇 专访
",4,4_师德师风建设_师德_学习_教师,"['师德师风建设', '师德', '学习', '教师', '建设', '意见', '突出', '政治', '问题', '教育部']","['孙早 师德师风建设 征程 重要性 部门 统一认识 做到 全校 一盘棋 部门 之间 通力协作 及时 认清 形势 回应 期盼 应对 挑战 教师 政治 师德师风建设 摆在 突出 位置 切实增强 学校 教师 群体 育人 为国 育才 责任感 使命感 紧迫感\n', '孙早 师德师风建设 征程 重要性 部门 统一认识 做到 全校 一盘棋 部门 之间 通力协作 及时 认清 形势 回应 期盼 应对 挑战 教师 政治 师德师风建设 摆在 突出 位置 切实增强 学校 教师 群体 育人 为国 育才 责任感 使命感 紧迫感\n', '主要 师德师风建设 回顾 近几年 党中央 教育部 学校 师德师风建设 相关 文件 解读 教师 师德 师风 基本概念 入手 重点 解读 师德师风 论述 高校教师 职业 十大 准则 研究生 导师 指导 行为准则 介绍 师德师风 典型 师德 失范 具体 案例 近期 部署 教职工 围绕 党史 学习 作风 建设 基层 教学 组织 建设 文化 建设\n']",师德师风建设 - 师德 - 学习 - 教师 - 建设 - 意见 - 突出 - 政治 - 问题 - 教育部,0.9995296720125602,False
708,"先进人物 拍摄 视频 各级 各类 媒体 平台 广泛 推广
",4,4_师德师风建设_师德_学习_教师,"['师德师风建设', '师德', '学习', '教师', '建设', '意见', '突出', '政治', '问题', '教育部']","['孙早 师德师风建设 征程 重要性 部门 统一认识 做到 全校 一盘棋 部门 之间 通力协作 及时 认清 形势 回应 期盼 应对 挑战 教师 政治 师德师风建设 摆在 突出 位置 切实增强 学校 教师 群体 育人 为国 育才 责任感 使命感 紧迫感\n', '孙早 师德师风建设 征程 重要性 部门 统一认识 做到 全校 一盘棋 部门 之间 通力协作 及时 认清 形势 回应 期盼 应对 挑战 教师 政治 师德师风建设 摆在 突出 位置 切实增强 学校 教师 群体 育人 为国 育才 责任感 使命感 紧迫感\n', '主要 师德师风建设 回顾 近几年 党中央 教育部 学校 师德师风建设 相关 文件 解读 教师 师德 师风 基本概念 入手 重点 解读 师德师风 论述 高校教师 职业 十大 准则 研究生 导师 指导 行为准则 介绍 师德师风 典型 师德 失范 具体 案例 近期 部署 教职工 围绕 党史 学习 作风 建设 基层 教学 组织 建设 文化 建设\n']",师德师风建设 - 师德 - 学习 - 教师 - 建设 - 意见 - 突出 - 政治 - 问题 - 教育部,1.0,False
